Latitude,Longitude,year,month,chirps_monthly_precip
-27.273889,28.49,2011,9,11.789466857910156
-27.169444,29.233889,2011,9,13.62535285949707
-27.044444,27.005,2011,9,5.370417594909668
-27.02314,28.59389,2011,9,8.776603698730469
-27.01011111,26.69808333,2011,9,7.415732383728027
-27.00222,28.76528,2011,9,10.580741882324219
-26.98472222,26.63227778,2011,9,6.240478515625
-26.970278,27.211111,2011,9,6.784875869750977
-26.905,32.324722,2011,9,26.457958221435547
-26.880278,26.965,2011,9,5.707583427429199
-26.861111,28.884722,2011,9,12.616193771362305
-26.73806,27.59194,2011,9,5.06459903717041
-26.648056,27.089444,2011,9,4.53285551071167
-26.619444,27.980833,2011,9,7.871491432189941
-26.510278,28.351389,2011,9,7.992975234985352
-26.45,28.085833,2011,9,6.823454856872559
-26.03611,30.99778,2011,9,25.591041564941406
-26.006389,29.253889,2011,9,8.367846488952637
-25.99136,27.84208,2011,9,6.970531463623047
-25.81048333,27.90955222,2011,9,6.638923645019531
-25.73411,27.21422,2011,9,7.4171857833862305
-25.681111,31.783333,2011,9,19.88528060913086
-25.67386,31.57527,2011,9,32.0816650390625
-25.57877778,29.12747222,2011,9,7.733104705810547
-25.513889,31.224444,2011,9,48.17338562011719
-25.49037,30.6986,2011,9,31.694377899169922
-25.45963889,28.26430556,2011,9,5.612312316894531
-25.447222,30.711667,2011,9,31.40648078918457
-25.436111,31.982222,2011,9,24.821548461914062
-25.398889,31.610556,2011,9,27.15851593017578
-25.362222,31.956667,2011,9,23.978168487548828
-25.20639,27.558,2011,9,5.021564483642578
-25.14944444,31.94055556,2011,9,25.471336364746094
-25.127778,27.628889,2011,9,5.859322547912598
-24.99328,30.81444,2011,9,41.35456085205078
-24.9675,31.516667,2011,9,16.81011199951172
-24.95861111,29.39527778,2011,9,2.987330436706543
-24.925278,29.324444,2011,9,4.014748573303223
-24.768889,31.39,2011,9,19.008939743041992
-24.69514,27.40906,2011,9,3.9876999855041504
-24.679167,30.8025,2011,9,21.240684509277344
-24.670833,28.560833,2011,9,4.7567620277404785
-24.39619444,27.08983333,2011,9,4.125077724456787
-24.282222,28.090278,2011,9,3.902015209197998
-24.183889,30.823889,2011,9,4.843116283416748
-24.058889,31.237222,2011,9,4.601727485656738
-24.034167,31.123611,2011,9,3.132185935974121
-23.838611,31.640833,2011,9,7.257620334625244
-23.763056,27.908611,2011,9,3.83152437210083
-23.658056,31.05,2011,9,3.7496347427368164
-23.281,30.54305556,2011,9,5.650918483734131
-23.23572222,27.717,2011,9,2.9518067836761475
-22.935,28.004167,2011,9,2.3141541481018066
-22.91028,29.61111,2011,9,3.8655967712402344
-22.769722,30.886944,2011,9,3.870429277420044
-22.548889,28.898056,2011,9,2.1215803623199463
-22.43772222,31.07805556,2011,9,4.133411884307861
-22.225556,29.990556,2011,9,5.2918291091918945
-34.405833,19.600556,2011,10,27.36053466796875
-34.329722,18.990278,2011,10,33.258644104003906
-34.250556,20.9925,2011,10,21.719646453857422
-34.096389,24.439167,2011,10,49.670143127441406
-34.092222,21.295278,2011,10,29.98270034790039
-34.075556,20.145556,2011,10,18.785053253173828
-34.065833,20.404167,2011,10,35.00251770019531
-34.039722,22.133333,2011,10,23.372528076171875
-34.0325,24.196389,2011,10,42.652950286865234
-34.031944,22.053333,2011,10,21.742721557617188
-34.02861,22.22222,2011,10,27.52303695678711
-34.005833,22.351111,2011,10,27.832504272460938
-33.980556,21.653333,2011,10,27.54330062866211
-33.970833,22.548333,2011,10,25.5367374420166
-33.897778,20.012778,2011,10,11.398740768432617
-33.870833,20.003333,2011,10,11.398740768432617
-33.818056,19.694722,2011,10,14.22350788116455
-33.771111,25.386667,2011,10,30.64743423461914
-33.731111,24.618333,2011,10,44.56498718261719
-33.72266667,18.61691667,2011,10,20.887924194335938
-33.7075,18.97444444,2011,10,23.187786102294922
-33.506389,26.744722,2011,10,62.107303619384766
-33.501667,21.624167,2011,10,14.546672821044922
-33.464444,18.740556,2011,10,19.32379150390625
-33.38056,19.30167,2011,10,23.07186508178711
-33.329167,26.0775,2011,10,42.11756896972656
-33.31388889,19.07472222,2011,10,23.93670654296875
-33.23778,26.99472,2011,10,55.84012985229492
-33.202778,24.235556,2011,10,21.801916122436523
-33.18536111,27.39075,2011,10,57.98521423339844
-33.13083,18.86278,2011,10,19.170473098754883
-33.094444,25.012778,2011,10,18.490726470947266
-33.08883333,19.21878333,2011,10,24.625844955444336
-33.001667,25.161389,2011,10,23.563688278198242
-32.99163889,27.64002778,2011,10,59.6202392578125
-32.94583,18.33667,2011,10,20.632343292236328
-32.802778,27.856389,2011,10,56.82230758666992
-32.761111,26.629444,2011,10,39.20618438720703
-32.713889,26.296667,2011,10,35.13917541503906
-32.605278,25.885,2011,10,33.73316955566406
-32.601389,18.750556,2011,10,25.53394317626953
-32.595833,19.009444,2011,10,13.805730819702148
-32.579167,27.366667,2011,10,60.23133850097656
-32.515278,28.015556,2011,10,60.37775802612305
-32.502778,19.535833,2011,10,4.926334381103516
-32.173889,27.3725,2011,10,52.58287811279297
-32.08639,25.57556,2011,10,23.2454833984375
-32.043333,27.822778,2011,10,53.638790130615234
-32.00055556,28.58166667,2011,10,80.2499008178711
-31.905,25.43,2011,10,22.375043869018555
-31.903056,25.482222,2011,10,22.85824966430664
-31.860278,18.6875,2011,10,7.234541893005371
-31.5653,18.3306,2011,10,4.770660400390625
-31.554722,29.245556,2011,10,72.4234619140625
-31.436944,20.474722,2011,10,7.841373443603516
-31.396,29.2651,2011,10,69.02474212646484
-31.394444,20.947222,2011,10,8.64669418334961
-31.104278,29.399722,2011,10,58.87604522705078
-31.031389,28.883333,2011,10,60.298377990722656
-31.000833,26.353056,2011,10,15.782005310058594
-30.86013889,29.07125,2011,10,55.72148132324219
-30.830556,26.921389,2011,10,18.529813766479492
-30.77586667,29.03221667,2011,10,51.9318733215332
-30.733889,29.828333,2011,10,50.27527618408203
-30.679722,26.7125,2011,10,13.755847930908203
-30.570833,29.150556,2011,10,40.75822830200195
-30.568333,29.422778,2011,10,33.905738830566406
-30.534167,24.961944,2011,10,7.106672763824463
-30.398056,30.601944,2011,10,68.32396697998047
-30.336111,27.359444,2011,10,26.790769577026367
-30.27402,30.69602,2011,10,75.63590240478516
-30.160091,27.40124,2011,10,20.03835678100586
-30.13573889,30.67422222,2011,10,78.94456481933594
-29.987778,29.851667,2011,10,52.666282653808594
-29.803611,30.516111,2011,10,63.963924407958984
-29.7775,29.470833,2011,10,41.6199836730957
-29.758889,30.935278,2011,10,76.06122589111328
-29.744167,29.905833,2011,10,55.94743347167969
-29.658056,25.973333,2011,10,11.982444763183594
-29.651389,22.746389,2011,10,8.116888046264648
-29.641944,30.6875,2011,10,73.11799621582031
-29.615556,27.065278,2011,10,13.15145206451416
-29.380556,30.2775,2011,10,63.55713653564453
-29.1825,23.575556,2011,10,4.88245964050293
-29.161667,23.696389,2011,10,4.744401931762695
-29.161667,30.629722,2011,10,75.606689453125
-29.160278,26.573333,2011,10,13.626487731933594
-29.140556,31.391944,2011,10,94.44197845458984
-29.042222,24.6,2011,10,14.664854049682617
-29.033333,23.983333,2011,10,5.26382303237915
-29.028629,24.638389,2011,10,19.10016632080078
-28.96362,19.15486,2011,10,3.436192035675049
-28.883333,27.89,2011,10,21.33446502685547
-28.801278,31.955389,2011,10,96.10135650634766
-28.768056,20.720556,2011,10,1.9717010259628296
-28.760833,17.730278,2011,10,2.159470558166504
-28.75,30.442778,2011,10,63.40448760986328
-28.747778,31.745833,2011,10,83.05905151367188
-28.735556,29.820556,2011,10,47.22560119628906
-28.7115,24.07288889,2011,10,7.492706298828125
-28.69485,28.23487,2011,10,30.924362182617188
-28.460833,21.248889,2011,10,3.566563606262207
-28.44555556,32.325,2011,10,94.94181823730469
-28.404444,30.013056,2011,10,60.53852844238281
-28.376944,24.303056,2011,10,9.07547378540039
-28.338333,31.373611,2011,10,84.67980194091797
-28.308889,31.9025,2011,10,87.9142837524414
-28.141944,26.417778,2011,10,9.558197975158691
-28.1175,26.719444,2011,10,12.622076988220215
-28.116667,26.725278,2011,10,12.622076988220215
-28.068333,31.55,2011,10,87.17639923095703
-28.058889,30.373611,2011,10,63.743011474609375
-27.937778,31.209444,2011,10,79.73725891113281
-27.935,26.126667,2011,10,8.185444831848145
-27.902778,24.615556,2011,10,5.98013973236084
-27.802778,28.768333,2011,10,41.30370330810547
-27.671111,27.236944,2011,10,22.004465103149414
-27.602222,29.942778,2011,10,63.28718566894531
-27.573056,24.746389,2011,10,7.2635297775268555
-27.5275,30.858056,2011,10,78.2672119140625
-27.495556,26.074722,2011,10,8.903182983398438
-27.4275,28.525833,2011,10,73.24554443359375
-27.4,26.624722,2011,10,21.48444175720215
-27.398611,26.614722,2011,10,21.48444175720215
-27.38972222,26.46388889,2011,10,18.49811363220215
-27.363611,31.783333,2011,10,64.61090850830078
-27.356667,27.286389,2011,10,38.10629653930664
-27.3,28.586944,2011,10,88.50601959228516
-27.273889,28.49,2011,10,104.79525756835938
-27.169444,29.233889,2011,10,75.14651489257812
-27.044444,27.005,2011,10,33.18400955200195
-27.02314,28.59389,2011,10,68.87238311767578
-27.01011111,26.69808333,2011,10,23.00051498413086
-27.00222,28.76528,2011,10,70.84939575195312
-26.98472222,26.63227778,2011,10,23.527124404907227
-26.970278,27.211111,2011,10,40.02066421508789
-26.905,32.324722,2011,10,44.76927947998047
-26.880278,26.965,2011,10,29.410200119018555
-26.861111,28.884722,2011,10,73.72444152832031
-26.73806,27.59194,2011,10,50.36685562133789
-26.648056,27.089444,2011,10,36.35084915161133
-26.619444,27.980833,2011,10,52.26839065551758
-26.510278,28.351389,2011,10,54.147071838378906
-26.45,28.085833,2011,10,55.48633575439453
-26.03611,30.99778,2011,10,89.94009399414062
-26.006389,29.253889,2011,10,70.46370697021484
-25.99136,27.84208,2011,10,59.22443389892578
-25.81048333,27.90955222,2011,10,60.56612777709961
-25.73411,27.21422,2011,10,56.21231460571289
-25.681111,31.783333,2011,10,37.53013610839844
-25.67386,31.57527,2011,10,48.02006530761719
-25.57877778,29.12747222,2011,10,65.90576171875
-25.513889,31.224444,2011,10,104.01756286621094
-25.49037,30.6986,2011,10,86.80012512207031
-25.45963889,28.26430556,2011,10,42.933624267578125
-25.447222,30.711667,2011,10,88.8537826538086
-25.436111,31.982222,2011,10,46.96949005126953
-25.398889,31.610556,2011,10,52.346805572509766
-25.362222,31.956667,2011,10,42.638893127441406
-25.20639,27.558,2011,10,33.95197677612305
-25.14944444,31.94055556,2011,10,47.25068664550781
-25.127778,27.628889,2011,10,42.107627868652344
-24.99328,30.81444,2011,10,83.16783142089844
-24.9675,31.516667,2011,10,59.35026168823242
-24.95861111,29.39527778,2011,10,55.96766662597656
-24.925278,29.324444,2011,10,55.505672454833984
-24.768889,31.39,2011,10,69.90349578857422
-24.69514,27.40906,2011,10,33.74498748779297
-24.679167,30.8025,2011,10,79.30563354492188
-24.670833,28.560833,2011,10,70.85609436035156
-24.39619444,27.08983333,2011,10,30.65393829345703
-24.282222,28.090278,2011,10,66.41072082519531
-24.183889,30.823889,2011,10,77.2056655883789
-24.058889,31.237222,2011,10,72.3908920288086
-24.034167,31.123611,2011,10,73.8106460571289
-23.838611,31.640833,2011,10,54.05748748779297
-23.763056,27.908611,2011,10,54.89532470703125
-23.658056,31.05,2011,10,57.828125
-23.281,30.54305556,2011,10,45.89464569091797
-23.23572222,27.717,2011,10,32.996360778808594
-22.935,28.004167,2011,10,36.28143310546875
-22.91028,29.61111,2011,10,85.478271484375
-22.769722,30.886944,2011,10,34.88140106201172
-22.548889,28.898056,2011,10,36.1513671875
-22.43772222,31.07805556,2011,10,25.22062110900879
-22.225556,29.990556,2011,10,24.24219512939453
-34.405833,19.600556,2011,11,33.226829528808594
-34.329722,18.990278,2011,11,34.90702819824219
-34.250556,20.9925,2011,11,39.44895935058594
-34.096389,24.439167,2011,11,65.66492462158203
-34.092222,21.295278,2011,11,52.75788116455078
-34.075556,20.145556,2011,11,26.113201141357422
-34.065833,20.404167,2011,11,36.993675231933594
-34.039722,22.133333,2011,11,49.91159439086914
-34.0325,24.196389,2011,11,57.61281204223633
-34.031944,22.053333,2011,11,46.7513542175293
-34.02861,22.22222,2011,11,53.40809631347656
-34.005833,22.351111,2011,11,61.96299362182617
-33.980556,21.653333,2011,11,41.868873596191406
-33.970833,22.548333,2011,11,64.37601470947266
-33.897778,20.012778,2011,11,19.716888427734375
-33.870833,20.003333,2011,11,19.716888427734375
-33.818056,19.694722,2011,11,23.608318328857422
-33.771111,25.386667,2011,11,60.352386474609375
-33.731111,24.618333,2011,11,60.52318572998047
-33.72266667,18.61691667,2011,11,21.00543975830078
-33.7075,18.97444444,2011,11,34.35299301147461
-33.506389,26.744722,2011,11,68.3531723022461
-33.501667,21.624167,2011,11,23.38060188293457
-33.464444,18.740556,2011,11,15.78024673461914
-33.38056,19.30167,2011,11,34.81789016723633
-33.329167,26.0775,2011,11,49.92097473144531
-33.31388889,19.07472222,2011,11,28.97777557373047
-33.23778,26.99472,2011,11,60.19365310668945
-33.202778,24.235556,2011,11,20.13974380493164
-33.18536111,27.39075,2011,11,71.7952880859375
-33.13083,18.86278,2011,11,15.684112548828125
-33.094444,25.012778,2011,11,22.37939453125
-33.08883333,19.21878333,2011,11,29.561094284057617
-33.001667,25.161389,2011,11,25.934680938720703
-32.99163889,27.64002778,2011,11,79.97024536132812
-32.94583,18.33667,2011,11,12.018857955932617
-32.802778,27.856389,2011,11,89.81732940673828
-32.761111,26.629444,2011,11,45.64476013183594
-32.713889,26.296667,2011,11,43.35159683227539
-32.605278,25.885,2011,11,43.49663543701172
-32.601389,18.750556,2011,11,17.876239776611328
-32.595833,19.009444,2011,11,12.167755126953125
-32.579167,27.366667,2011,11,94.11726379394531
-32.515278,28.015556,2011,11,67.93209838867188
-32.502778,19.535833,2011,11,7.4442620277404785
-32.173889,27.3725,2011,11,55.334102630615234
-32.08639,25.57556,2011,11,25.449480056762695
-32.043333,27.822778,2011,11,51.1588249206543
-32.00055556,28.58166667,2011,11,81.01165008544922
-31.905,25.43,2011,11,22.141197204589844
-31.903056,25.482222,2011,11,22.2896728515625
-31.860278,18.6875,2011,11,5.316747665405273
-31.5653,18.3306,2011,11,5.75007963180542
-31.554722,29.245556,2011,11,117.69561004638672
-31.436944,20.474722,2011,11,6.087536334991455
-31.396,29.2651,2011,11,101.64503479003906
-31.394444,20.947222,2011,11,5.32631254196167
-31.104278,29.399722,2011,11,99.6869888305664
-31.031389,28.883333,2011,11,79.92547607421875
-31.000833,26.353056,2011,11,15.605083465576172
-30.86013889,29.07125,2011,11,80.7396240234375
-30.830556,26.921389,2011,11,22.165170669555664
-30.77586667,29.03221667,2011,11,69.56234741210938
-30.733889,29.828333,2011,11,113.04998779296875
-30.679722,26.7125,2011,11,18.183189392089844
-30.570833,29.150556,2011,11,53.560890197753906
-30.568333,29.422778,2011,11,58.545326232910156
-30.534167,24.961944,2011,11,17.98041534423828
-30.398056,30.601944,2011,11,166.43553161621094
-30.336111,27.359444,2011,11,19.586345672607422
-30.27402,30.69602,2011,11,173.23858642578125
-30.160091,27.40124,2011,11,18.439708709716797
-30.13573889,30.67422222,2011,11,185.75076293945312
-29.987778,29.851667,2011,11,80.17451477050781
-29.803611,30.516111,2011,11,147.8930206298828
-29.7775,29.470833,2011,11,68.90869903564453
-29.758889,30.935278,2011,11,198.9385528564453
-29.744167,29.905833,2011,11,83.67823791503906
-29.658056,25.973333,2011,11,27.298778533935547
-29.651389,22.746389,2011,11,20.568796157836914
-29.641944,30.6875,2011,11,174.13478088378906
-29.615556,27.065278,2011,11,22.957561492919922
-29.380556,30.2775,2011,11,91.9342041015625
-29.1825,23.575556,2011,11,10.488588333129883
-29.161667,23.696389,2011,11,10.39406681060791
-29.161667,30.629722,2011,11,149.42910766601562
-29.160278,26.573333,2011,11,20.353355407714844
-29.140556,31.391944,2011,11,204.2953643798828
-29.042222,24.6,2011,11,33.678916931152344
-29.033333,23.983333,2011,11,19.60061264038086
-29.028629,24.638389,2011,11,37.465065002441406
-28.96362,19.15486,2011,11,3.871032238006592
-28.883333,27.89,2011,11,26.62220001220703
-28.801278,31.955389,2011,11,182.44342041015625
-28.768056,20.720556,2011,11,6.772058486938477
-28.760833,17.730278,2011,11,0.46224552392959595
-28.75,30.442778,2011,11,69.351318359375
-28.747778,31.745833,2011,11,171.97650146484375
-28.735556,29.820556,2011,11,40.50184631347656
-28.7115,24.07288889,2011,11,21.912132263183594
-28.69485,28.23487,2011,11,33.14822006225586
-28.460833,21.248889,2011,11,7.2225422859191895
-28.44555556,32.325,2011,11,154.6854248046875
-28.404444,30.013056,2011,11,54.699012756347656
-28.376944,24.303056,2011,11,23.00810432434082
-28.338333,31.373611,2011,11,152.2706756591797
-28.308889,31.9025,2011,11,148.54798889160156
-28.141944,26.417778,2011,11,25.786972045898438
-28.1175,26.719444,2011,11,23.956737518310547
-28.116667,26.725278,2011,11,23.956737518310547
-28.068333,31.55,2011,11,108.75790405273438
-28.058889,30.373611,2011,11,68.06460571289062
-27.937778,31.209444,2011,11,102.34150695800781
-27.935,26.126667,2011,11,25.090023040771484
-27.902778,24.615556,2011,11,23.00360107421875
-27.802778,28.768333,2011,11,45.26777648925781
-27.671111,27.236944,2011,11,38.800228118896484
-27.602222,29.942778,2011,11,49.30781173706055
-27.573056,24.746389,2011,11,19.730449676513672
-27.5275,30.858056,2011,11,96.00262451171875
-27.495556,26.074722,2011,11,29.501628875732422
-27.4275,28.525833,2011,11,39.10980224609375
-27.4,26.624722,2011,11,42.74736785888672
-27.398611,26.614722,2011,11,42.74736785888672
-27.38972222,26.46388889,2011,11,39.95792007446289
-27.363611,31.783333,2011,11,86.75502014160156
-27.356667,27.286389,2011,11,40.235042572021484
-27.3,28.586944,2011,11,36.67799377441406
-27.273889,28.49,2011,11,35.71913146972656
-27.169444,29.233889,2011,11,40.60710906982422
-27.044444,27.005,2011,11,44.50968933105469
-27.02314,28.59389,2011,11,33.049232482910156
-27.01011111,26.69808333,2011,11,38.98078155517578
-27.00222,28.76528,2011,11,35.221031188964844
-26.98472222,26.63227778,2011,11,37.24877166748047
-26.970278,27.211111,2011,11,48.9444580078125
-26.905,32.324722,2011,11,34.045074462890625
-26.880278,26.965,2011,11,41.079376220703125
-26.861111,28.884722,2011,11,36.07392501831055
-26.73806,27.59194,2011,11,53.09229278564453
-26.648056,27.089444,2011,11,50.51172637939453
-26.619444,27.980833,2011,11,53.404781341552734
-26.510278,28.351389,2011,11,45.77305603027344
-26.45,28.085833,2011,11,48.575225830078125
-26.03611,30.99778,2011,11,75.12556457519531
-26.006389,29.253889,2011,11,45.450897216796875
-25.99136,27.84208,2011,11,53.26288604736328
-25.81048333,27.90955222,2011,11,58.0694580078125
-25.73411,27.21422,2011,11,62.28125
-25.681111,31.783333,2011,11,28.87694549560547
-25.67386,31.57527,2011,11,33.33324432373047
-25.57877778,29.12747222,2011,11,51.276145935058594
-25.513889,31.224444,2011,11,77.78202819824219
-25.49037,30.6986,2011,11,88.04066467285156
-25.45963889,28.26430556,2011,11,51.081939697265625
-25.447222,30.711667,2011,11,89.35359191894531
-25.436111,31.982222,2011,11,36.50026321411133
-25.398889,31.610556,2011,11,33.139060974121094
-25.362222,31.956667,2011,11,32.399471282958984
-25.20639,27.558,2011,11,48.498558044433594
-25.14944444,31.94055556,2011,11,33.98045349121094
-25.127778,27.628889,2011,11,51.71106719970703
-24.99328,30.81444,2011,11,63.96944046020508
-24.9675,31.516667,2011,11,36.44971466064453
-24.95861111,29.39527778,2011,11,29.962078094482422
-24.925278,29.324444,2011,11,29.61248016357422
-24.768889,31.39,2011,11,50.36199188232422
-24.69514,27.40906,2011,11,45.481563568115234
-24.679167,30.8025,2011,11,71.14982604980469
-24.670833,28.560833,2011,11,38.99829864501953
-24.39619444,27.08983333,2011,11,52.41794967651367
-24.282222,28.090278,2011,11,44.58175277709961
-24.183889,30.823889,2011,11,47.69472885131836
-24.058889,31.237222,2011,11,57.616336822509766
-24.034167,31.123611,2011,11,56.10813903808594
-23.838611,31.640833,2011,11,56.798118591308594
-23.763056,27.908611,2011,11,41.958351135253906
-23.658056,31.05,2011,11,43.556053161621094
-23.281,30.54305556,2011,11,50.261573791503906
-23.23572222,27.717,2011,11,28.998271942138672
-22.935,28.004167,2011,11,34.51436233520508
-22.91028,29.61111,2011,11,62.39962387084961
-22.769722,30.886944,2011,11,61.4283561706543
-22.548889,28.898056,2011,11,36.77851486206055
-22.43772222,31.07805556,2011,11,71.2538070678711
-22.225556,29.990556,2011,11,54.19483184814453
-34.405833,19.600556,2011,12,26.642169952392578
-34.329722,18.990278,2011,12,25.66696548461914
-34.250556,20.9925,2011,12,18.527301788330078
-34.096389,24.439167,2011,12,35.729854583740234
-34.092222,21.295278,2011,12,19.181608200073242
-34.075556,20.145556,2011,12,13.966623306274414
-34.065833,20.404167,2011,12,21.578765869140625
-34.039722,22.133333,2011,12,9.54066276550293
-34.0325,24.196389,2011,12,34.86815643310547
-34.031944,22.053333,2011,12,9.587778091430664
-34.02861,22.22222,2011,12,11.997869491577148
-34.005833,22.351111,2011,12,16.366546630859375
-33.980556,21.653333,2011,12,7.683849811553955
-33.970833,22.548333,2011,12,19.061594009399414
-33.897778,20.012778,2011,12,7.481462478637695
-33.870833,20.003333,2011,12,7.481462478637695
-33.818056,19.694722,2011,12,13.41609001159668
-33.771111,25.386667,2011,12,39.648216247558594
-33.731111,24.618333,2011,12,47.627532958984375
-33.72266667,18.61691667,2011,12,16.773075103759766
-33.7075,18.97444444,2011,12,22.44582748413086
-33.506389,26.744722,2011,12,54.609336853027344
-33.501667,21.624167,2011,12,2.7620880603790283
-33.464444,18.740556,2011,12,14.03690242767334
-33.38056,19.30167,2011,12,19.823368072509766
-33.329167,26.0775,2011,12,34.0601806640625
-33.31388889,19.07472222,2011,12,15.084074020385742
-33.23778,26.99472,2011,12,56.035682678222656
-33.202778,24.235556,2011,12,25.33795738220215
-33.18536111,27.39075,2011,12,54.11636734008789
-33.13083,18.86278,2011,12,11.174600601196289
-33.094444,25.012778,2011,12,36.621402740478516
-33.08883333,19.21878333,2011,12,15.086177825927734
-33.001667,25.161389,2011,12,43.90449523925781
-32.99163889,27.64002778,2011,12,76.6268310546875
-32.94583,18.33667,2011,12,6.763363838195801
-32.802778,27.856389,2011,12,116.68956756591797
-32.761111,26.629444,2011,12,73.36113739013672
-32.713889,26.296667,2011,12,64.04864501953125
-32.605278,25.885,2011,12,75.59575653076172
-32.601389,18.750556,2011,12,8.22326374053955
-32.595833,19.009444,2011,12,4.688616752624512
-32.579167,27.366667,2011,12,158.86483764648438
-32.515278,28.015556,2011,12,125.23897552490234
-32.502778,19.535833,2011,12,6.422835826873779
-32.173889,27.3725,2011,12,149.05287170410156
-32.08639,25.57556,2011,12,54.58610916137695
-32.043333,27.822778,2011,12,129.6352081298828
-32.00055556,28.58166667,2011,12,119.8412094116211
-31.905,25.43,2011,12,41.05162048339844
-31.903056,25.482222,2011,12,44.18913650512695
-31.860278,18.6875,2011,12,2.824514627456665
-31.5653,18.3306,2011,12,4.600009441375732
-31.554722,29.245556,2011,12,129.34275817871094
-31.436944,20.474722,2011,12,3.7403523921966553
-31.396,29.2651,2011,12,142.48147583007812
-31.394444,20.947222,2011,12,4.136444091796875
-31.104278,29.399722,2011,12,160.1383056640625
-31.031389,28.883333,2011,12,184.2261505126953
-31.000833,26.353056,2011,12,90.34376525878906
-30.86013889,29.07125,2011,12,151.94332885742188
-30.830556,26.921389,2011,12,104.18463897705078
-30.77586667,29.03221667,2011,12,143.6372833251953
-30.733889,29.828333,2011,12,136.7148895263672
-30.679722,26.7125,2011,12,111.01506042480469
-30.570833,29.150556,2011,12,121.18915557861328
-30.568333,29.422778,2011,12,128.31883239746094
-30.534167,24.961944,2011,12,53.64502716064453
-30.398056,30.601944,2011,12,101.45446014404297
-30.336111,27.359444,2011,12,156.70260620117188
-30.27402,30.69602,2011,12,90.19342041015625
-30.160091,27.40124,2011,12,197.08912658691406
-30.13573889,30.67422222,2011,12,83.37828826904297
-29.987778,29.851667,2011,12,106.40277862548828
-29.803611,30.516111,2011,12,81.78360748291016
-29.7775,29.470833,2011,12,151.77386474609375
-29.758889,30.935278,2011,12,71.47541046142578
-29.744167,29.905833,2011,12,129.76390075683594
-29.658056,25.973333,2011,12,74.69656372070312
-29.651389,22.746389,2011,12,24.381488800048828
-29.641944,30.6875,2011,12,85.53111267089844
-29.615556,27.065278,2011,12,98.3779067993164
-29.380556,30.2775,2011,12,94.52606201171875
-29.1825,23.575556,2011,12,24.84600067138672
-29.161667,23.696389,2011,12,28.06911849975586
-29.161667,30.629722,2011,12,105.4311752319336
-29.160278,26.573333,2011,12,76.45043182373047
-29.140556,31.391944,2011,12,101.84172058105469
-29.042222,24.6,2011,12,40.727298736572266
-29.033333,23.983333,2011,12,33.615474700927734
-29.028629,24.638389,2011,12,42.1315803527832
-28.96362,19.15486,2011,12,4.373736381530762
-28.883333,27.89,2011,12,110.22807312011719
-28.801278,31.955389,2011,12,99.98797607421875
-28.768056,20.720556,2011,12,6.015377521514893
-28.760833,17.730278,2011,12,2.8164448738098145
-28.75,30.442778,2011,12,107.20409393310547
-28.747778,31.745833,2011,12,95.68231201171875
-28.735556,29.820556,2011,12,90.44514465332031
-28.7115,24.07288889,2011,12,34.2921257019043
-28.69485,28.23487,2011,12,95.0469970703125
-28.460833,21.248889,2011,12,11.059226989746094
-28.44555556,32.325,2011,12,75.27471923828125
-28.404444,30.013056,2011,12,87.59494018554688
-28.376944,24.303056,2011,12,44.85700225830078
-28.338333,31.373611,2011,12,106.3901138305664
-28.308889,31.9025,2011,12,75.1361312866211
-28.141944,26.417778,2011,12,65.28706359863281
-28.1175,26.719444,2011,12,59.655616760253906
-28.116667,26.725278,2011,12,59.655616760253906
-28.068333,31.55,2011,12,84.91749572753906
-28.058889,30.373611,2011,12,96.80154418945312
-27.937778,31.209444,2011,12,96.85968017578125
-27.935,26.126667,2011,12,55.53068542480469
-27.902778,24.615556,2011,12,55.18620300292969
-27.802778,28.768333,2011,12,76.78734588623047
-27.671111,27.236944,2011,12,82.46195220947266
-27.602222,29.942778,2011,12,109.07421875
-27.573056,24.746389,2011,12,47.18011474609375
-27.5275,30.858056,2011,12,94.77687072753906
-27.495556,26.074722,2011,12,79.76334381103516
-27.4275,28.525833,2011,12,106.50653076171875
-27.4,26.624722,2011,12,64.33126831054688
-27.398611,26.614722,2011,12,64.33126831054688
-27.38972222,26.46388889,2011,12,71.98036193847656
-27.363611,31.783333,2011,12,69.32906341552734
-27.356667,27.286389,2011,12,114.17473602294922
-27.3,28.586944,2011,12,116.61988830566406
-27.273889,28.49,2011,12,118.97418212890625
-27.169444,29.233889,2011,12,103.16014099121094
-27.044444,27.005,2011,12,94.93841552734375
-27.02314,28.59389,2011,12,115.42437744140625
-27.01011111,26.69808333,2011,12,71.03926086425781
-27.00222,28.76528,2011,12,112.67344665527344
-26.98472222,26.63227778,2011,12,68.04719543457031
-26.970278,27.211111,2011,12,97.79389953613281
-26.905,32.324722,2011,12,51.67832565307617
-26.880278,26.965,2011,12,83.75108337402344
-26.861111,28.884722,2011,12,112.34051513671875
-26.73806,27.59194,2011,12,96.61253356933594
-26.648056,27.089444,2011,12,97.13031005859375
-26.619444,27.980833,2011,12,98.64994812011719
-26.510278,28.351389,2011,12,111.03359985351562
-26.45,28.085833,2011,12,99.77313995361328
-26.03611,30.99778,2011,12,145.61068725585938
-26.006389,29.253889,2011,12,80.18125915527344
-25.99136,27.84208,2011,12,104.22734832763672
-25.81048333,27.90955222,2011,12,107.52742004394531
-25.73411,27.21422,2011,12,100.30572509765625
